Decade	Category	Commercial ID	Product Name	Description
1990	Technology, Communication & Electronics	tv_com_1990_73	IBM Helpware	This is a commercial for IBM Helpware, from 1994. This technology service is used for providing computer customer support.
1990	Technology, Communication & Electronics	tv_com_1990_74	Pitfall The Mayan Adventure	This is a commercial for Pitfall: The Mayan Adventure, from 1994. This video game is used to play platform games.
1990	Technology, Communication & Electronics	tv_com_1990_75	Panasonic Real 3DO	This is a commercial for the Panasonic 3DO Interactive Multiplayer, from 1994. This video game system is used for playing video games.
1990	Personal, Public Transport & Travel	tv_com_1990_76	Buick LeSabre	This is a commercial for Buick LeSabre, from 1992. This car is used for personal transportation.
1990	Retail (Fashion & Consumer Goods) & Services	tv_com_1990_77	Black and Decker DustBuster Vac	This is a commercial for Black and Decker DustBuster Cordless Vac, from 1991. This home appliance is used for cleaning small areas.
1990	Technology, Communication & Electronics	tv_com_1990_78	Macintosh Quadra	This is a commercial for the Macintosh Quadra, from 1991. This computer is used for personal and professional computing.
1990	Personal, Public Transport & Travel	tv_com_1990_79	STP Gas Treament	This is a commercial for STP Gas Treatment, from 1991. This automotive product is used for improving engine performance.
1990	Personal, Public Transport & Travel	tv_com_1990_80	Toyota Motor Manufacturing	This is a commercial for Toyota plant, from 1991. This automotive manufacturing facility is used for producing cars.
1990	Personal, Public Transport & Travel	tv_com_1990_81	Lexus ES300	This is a commercial for Lexus ES300, from 1992. This car is used for personal transportation.
1990	Personal, Public Transport & Travel	tv_com_1990_82	Toyota 1-Ton Pickup	This is a commercial for Toyota 1-Ton Pickup, from 1992. This vehicle is used for transporting goods and driving.
1990	Personal, Public Transport & Travel	tv_com_1990_83	Carrie WeatherMaker	This is a commercial for Carrier gas heating, from 1991. This home heating system is used for warming homes and providing indoor comfort.
1990	Retail (Fashion & Consumer Goods) & Services	tv_com_1990_84	Dirt Devil Hand Vac	This is a commercial for Dirt Devil Hand Vac, from 1991. This cleaning appliance is used for vacuuming small spaces.
1990	Retail (Fashion & Consumer Goods) & Services	tv_com_1990_85	Duracell	This is a commercial for Duracell Copper Top batteries, from 1991. This battery product is used for powering electronic devices.
1990	Retail (Fashion & Consumer Goods) & Services	tv_com_1990_86	Federal Express Delivery Service	This is a commercial for Federal Express, from 1991. This delivery service is used for shipping packages.
1990	Household, Cleaning & Home Care	tv_com_1990_87	Scoop Away	This is a commercial for Scoop Away, from 1994. This clumping product is used for waste removal in cat litter boxes.
1990	Retail (Fashion & Consumer Goods) & Services	tv_com_1990_88	Mastercard	This is a commercial for Mastercard, from 1991. This payment card is used for making purchases.
1990	Technology, Communication & Electronics	tv_com_1990_89	Sony Handycam	This is a commercial for Sony Handycam, from 1991. This camcorder is used for recording video.
1990	Retail (Fashion & Consumer Goods) & Services	tv_com_1990_90	UPS Saturday Delivery	This is a commercial for UPS Saturday Delivery, from 1991. This delivery service is used for shipping packages on Saturdays.
1990	Personal, Public Transport & Travel	tv_com_1990_91	Nissan Infiniti G20	This is a commercial for Nissan Infiniti G20, from 1992. This car is used for personal transportation.
1990	Personal, Public Transport & Travel	tv_com_1990_92	Ford Lincoln	This is a commercial for Lincoln Town Car, from 1992. This luxury car is used for personal transportation.
1990	Personal, Public Transport & Travel	tv_com_1990_93	Subaru Legacy L	This is a commercial for Subaru Legacy L, from 1992. This car is used for personal transportation.
1990	Personal, Public Transport & Travel	tv_com_1990_95	BASF	This is a commercial for BASF, from 1991. This company is used for improving materials and industrial products.
1990	Personal, Public Transport & Travel	tv_com_1990_96	Castrol Oil	This is a commercial for Castrol Oil, from 1991. This automotive product is used for lubricating engines.
1990	Retail (Fashion & Consumer Goods) & Services	tv_com_1990_97	Easy Spirit Color Shoes	This is a commercial for Easy Spirit shoes, from 1991. This footwear product is used for wearing as casual shoes.
1990	Personal, Public Transport & Travel	tv_com_1990_98	DuPont Conoco Double-Hulled Oil Tankers	This is a commercial for DuPont Conoco double-hulled oil tankers, from 1991. This industrial transport system is used for safely shipping oil.
1990	Personal, Public Transport & Travel	tv_com_1990_100	United Airlines	This is a commercial for United Airlines, from 1991. This airline is used for air travel.
1990	Technology, Communication & Electronics	tv_com_1990_102	Magnavox Portable CD Player	This is a commercial for Magnavox portable CD player, from 1996. This electronic device is used for playing music CDs.
1990	Household, Cleaning & Home Care	tv_com_1990_103	Liquid Plumr Buildup Remover	This is a commercial for Liquid-Plumr buildup remover, from 1994. This cleaning product is used for unclogging drains.
1990	Household, Cleaning & Home Care	tv_com_1990_104	Tide Refil	This is a commercial for Tide Refill, from the 1993. This laundry product is used for refilling detergent bottles for washing clothes.
1990	Household, Cleaning & Home Care	tv_com_1990_105	Soft Scrub Cleanser with Bleach	This is a commercial for Soft Scrub with Bleach, from 1993. This cleanser product is used for cleaning household surfaces.
1990	Household, Cleaning & Home Care	tv_com_1990_106	Lysol Direct	This is a commercial for Lysol Direct, from 1993. This disinfectant is used for cleaning and sanitizing surfaces.
1990	Household, Cleaning & Home Care	tv_com_1990_107	Nice'n Soft Bathroom Tissue	This is a commercial for Nice’n Soft bathroom tissue, from 1993. This paper product is used for personal hygiene.
1990	Household, Cleaning & Home Care	tv_com_1990_108	Clorox Bleach Breath Mints for Toilets	This is a commercial for Clorox Automatic Toilet Cleaner, from the 1990s. This drop-in tank tablet product is used for cleaning and deodorizing toilets with each flush.
1990	Household, Cleaning & Home Care	tv_com_1990_109	Instant White	This is a commercial for Instant White, from 1996. This cosmetic product is used for whitening teeth.
1990	Household, Cleaning & Home Care	tv_com_1990_111	Tilex	This is a commercial for Tilex, from 1993. This cleaning product is used for removing mold and mildew.
1990	Household, Cleaning & Home Care	tv_com_1990_112	Orkin	This is a commercial for Orkin Robot, from 1995. This pest control product is used for removing insects.
1990	Household, Cleaning & Home Care	tv_com_1990_113	Cheer Ultra Liquid	This is a commercial for Cheer Ultra Liquid, from 1992. This laundry detergent is used for washing colored clothes
1990	Household, Cleaning & Home Care	tv_com_1990_114	Snuggle Singles	This is a commercial for Snuggle Singles Dryer Sheets, from 1992. This laundry product is used for softening clothes in the dryer.
1990	Household, Cleaning & Home Care	tv_com_1990_115	Comet Cleaner with bleach	This is a commercial for Comet Cleaner with bleach, from 1994. This cleaning product is used for cleaning household surfaces.
1990	Household, Cleaning & Home Care	tv_com_1990_116	Cascade Dishwasher Soap	This is a commercial for Cascade Dishwasher Soap, from the 1990s. This dishwashing product is used for cleaning dishes in a dishwasher.
1990	Household, Cleaning & Home Care	tv_com_1990_117	Fantastik	This is a commercial for Fantastik All-purpose Cleaner, from 1992. This cleaning product is used for cleaning household surfaces.
1990	Household, Cleaning & Home Care	tv_com_1990_118	Pine Sol Scrubbing Pine trees	This is a commercial for Pine-Sol, from 1992. This cleaning product is used for cleaning and disinfecting surfaces.
1990	Household, Cleaning & Home Care	tv_com_1990_119	Glade Country Pottery	This is a commercial for Glade Country Pottery, from 1990. This air freshener product is used for adding fragrance to indoor spaces.
1990	Household, Cleaning & Home Care	tv_com_1990_120	Rid-X Septic System Treatment	This is a commercial for Rid-X Septic System Treatment, from 1990. This product is used for maintaining septic systems.
2000	Food, Beverages & Nutrition	tv_com_2000_1	Candy Juice Baby Botlle Pop	This is a commercial for Candy Juice Baby Bottle Pop, from 2004. This candy product is used for licking and eating as a sweet snack.
2000	Food, Beverages & Nutrition	tv_com_2000_2	Subway	This is a commercial for Subway, from 2001. This fast-food restaurant is used for providing sandwiches as meal options.
2000	Food, Beverages & Nutrition	tv_com_2000_4	Rolling Rock Beer	This is a commercial for Rolling Rock Beer, from 2003. This alcoholic beverage is used for drinking.
2000	Food, Beverages & Nutrition	tv_com_2000_5	Cheerios	This is a commercial for Cheerios, from 2000. This cereal product is used for eating as a breakfast or snack food.
2000	Food, Beverages & Nutrition	tv_com_2000_6	Pop-Tarts	This is a commercial for Pop-Tarts, from 2000. This food product is used for eating as a breakfast or snack food.
2000	Food, Beverages & Nutrition	tv_com_2000_7	Dr. Pepper	This is a commercial for Dr. Pepper, from 2001. This soft drink is used for refreshment and casual drinking.
2000	Food, Beverages & Nutrition	tv_com_2000_8	M & M's	This is a commercial for M&M’s, from 2002. This candy product is used for eating as a sweet snack.
2000	Food, Beverages & Nutrition	tv_com_2000_9	Foster Farms	This is a commercial for Foster Farms, from 2002. This poultry product is used for cooking meals.
2000	Food, Beverages & Nutrition	tv_com_2000_10	Long John Silver's	This is a commercial for Long John Silver’s, from 2002. This fast-food seafood restaurant service is used for providing seafood and chicken meals.
2000	Food, Beverages & Nutrition	tv_com_2000_11	Post Honey-Comb Cereal	This is a commercial for Honey-Comb cereal, from 2000. This cereal product is used for eating as a breakfast or snack food.
2000	Food, Beverages & Nutrition	tv_com_2000_12	Reese's Candy	This is a commercial for Reese’s Candy, from 2002. This candy product is used for eating as a sweet snack and includes a promotional movie tie-in offer.
2000	Food, Beverages & Nutrition	tv_com_2000_13	Kellogg’s Fruit Twistables Fruitcamp	This is a commercial for Kellogg’s Fruit Twistables Fruitcamp, from 2004. This snack product is used for eating as a fruit-flavored snack.
2000	Food, Beverages & Nutrition	tv_com_2000_15	Hershey’s Kisses Peanut Butter	This is a commercial for Hershey’s Kisses Peanut Butter, from 2006. This candy product is used for eating as a sweet snack.
2000	Food, Beverages & Nutrition	tv_com_2000_16	Smart Balance Buttery Spread	This is a commercial for Smart Balance Buttery Spread, from 2004. This food product is used as a butter substitute for spreading on food.
2000	Food, Beverages & Nutrition	tv_com_2000_17	Kraft Miracle Whip	This is a commercial for Miracle Whip by Kraft, from 2005. This sauce is used for adding flavor to food.
2000	Food, Beverages & Nutrition	tv_com_2000_18	Old El Paso Hard & Soft Taco Kit	This is a commercial for Old El Paso Hard & Soft Taco Kit, from 2009. This food product is used for preparing tacos at home.
2000	Food, Beverages & Nutrition	tv_com_2000_19	Golden Grahams	This is a commercial for Golden Grahams cereal, from 2001. This cereal product is used for eating as a breakfast or snack food.
2000	Retail (Fashion & Consumer Goods) & Services	tv_com_2000_21	Capital One Credit Card	This is a commercial for Capital One Credit Card, from 2002. This financial product is used for making purchases on credit.
2000	Retail (Fashion & Consumer Goods) & Services	tv_com_2000_22	GEICO Insurance	This is a commercial for GEICO Insurance, from 2009. This insurance service is used for providing vehicle and property coverage.
2000	Retail (Fashion & Consumer Goods) & Services	tv_com_2000_23	"MasterCard ""Priceless"" (Muppets Campaign)"	This is a commercial for Mastercard, from 2002. This payment card service is used for making purchases.
2000	Retail (Fashion & Consumer Goods) & Services	tv_com_2000_24	Genie Accelerator	This is a commercial for Genie Accelerator Garage Door Opener, from 2000. This home device is used for opening and closing garage doors.
2000	Retail (Fashion & Consumer Goods) & Services	tv_com_2000_25	Power Wheels	This is a commercial for Power Wheels, from 2000. This toy product is used for children’s ride-on vehicles.
2000	Retail (Fashion & Consumer Goods) & Services	tv_com_2000_26	Undo Tobacco Growth	This is a commercial for Undo Tobacco Growth, from 2004. This public health campaign is used for discouraging tobacco use.
2000	Retail (Fashion & Consumer Goods) & Services	tv_com_2000_28	Best Buy	This is a commercial for Best Buy, from 2000. This electronics retailer is used for selling consumer electronics.
2000	Retail (Fashion & Consumer Goods) & Services	tv_com_2000_30	National Youth Anti-Drug Campaign (HelpYourCommunity)	This is a commercial for Helpyourcommunity.org, from 2005. This public service campaign is used for promoting drug prevention awareness.
2000	Retail (Fashion & Consumer Goods) & Services	tv_com_2000_31	LensCrafters	This is a commercial for LensCrafters, from 2005. This optical retailer is used for selling eyeglasses and vision services.
2000	Retail (Fashion & Consumer Goods) & Services	tv_com_2000_32	Victoria's Secret IPEX Bra	This is a commercial for Victoria’s Secret IPEX Bra, from 2005. This clothing product is used for wearing as intimate apparel.
2000	Retail (Fashion & Consumer Goods) & Services	tv_com_2000_33	Old Navy Mini Skirt	This is a commercial for Old Navy Mini Skirt, from 2001. This clothing product is used for wearing as fashion apparel.
2000	Retail (Fashion & Consumer Goods) & Services	tv_com_2000_34	Jared The Galleria of Jewelry	This is a commercial for Jared The Galleria of Jewelry, from 2007. This jewelry retailer is used for selling jewelry items.
2000	Retail (Fashion & Consumer Goods) & Services	tv_com_2000_35	Midas Auto Service Experts	This is a commercial for Midas Auto Service Experts, from 2003. This automotive service is used for vehicle maintenance and repair.
2000	Retail (Fashion & Consumer Goods) & Services	tv_com_2000_36	Energize Max Battery	This is a commercial for Energizer Max Battery, from 2003. This battery product is used for powering electronic devices.
2000	Retail (Fashion & Consumer Goods) & Services	tv_com_2000_37	10-10-987 Long-Distance	This is a commercial for 10-10-987 Long-Distance, from 2003. This telephone calling service is used for making long-distance phone calls.
2000	Retail (Fashion & Consumer Goods) & Services	tv_com_2000_39	Sears Blue Appliance Crew	This is a commercial for Sears Blue Appliance Crew, from 2009. This service is used for home appliance installation and repair.
2000	Retail (Fashion & Consumer Goods) & Services	tv_com_2000_40	Visa Debit	This is a commercial for Visa Debit, from 2009. This payment card is used for making purchases.
2000	Technology, Communication & Electronics	tv_com_2000_41	Verizon Wirelss	This is a commercial for Verizon Wireless, from 2002. This mobile service is used for providing cellular communication.
2000	Technology, Communication & Electronics	tv_com_2000_42	Maya Software	This is a commercial for Maya Software, from 2002. This software is used for creating 3D animation and graphics.
2000	Technology, Communication & Electronics	tv_com_2000_43	Computer Associates (CA)	This is a commercial for Computer Associates (CA), from 2001. This software product is used for managing business software systems.
2000	Technology, Communication & Electronics	tv_com_2000_45	Rockstar Games Midnight Club II	This is a commercial for Midnight Club II by Rockstar Games, from 2003. This video game is used for playing racing games.
2000	Technology, Communication & Electronics	tv_com_2000_46	Nintendo Pokemon (Game Boy Color - Gold and Silver Edition)	This is a commercial for Pokémon (Game Boy Color - Gold and Silver Edition), from 2000. This video game is used for playing handheld Pokémon games.
2000	Technology, Communication & Electronics	tv_com_2000_47	America Online (AOL)	This is a commercial for America Online (AOL), from 2000. This internet service is used for accessing email and online services.
2000	Technology, Communication & Electronics	tv_com_2000_48	Sprint PCS Custom Ringtones	This is a commercial for Sprint PCS, from 2002. This mobile service is used for customizing phone ringtones.
2000	Technology, Communication & Electronics	tv_com_2000_49	Kyocera Slider Phone	This is a commercial for Kyocera Slider Phone, from 2003. This mobile device is used for making phone calls and texting.
2000	Technology, Communication & Electronics	tv_com_2000_50	Energizer EZchange (Easy Change)	This is a commercial for Energizer EZChange, from 2002. This battery product is used for powering hearing aids.
2000	Technology, Communication & Electronics	tv_com_2000_51	Nokia 3300 Series Wireless Phone	This is a commercial for Nokia 3300 Series Wireless Phone, from 2001. This mobile device is used for communication and mobile features.
2000	Technology, Communication & Electronics	tv_com_2000_52	AT&T WorldNet Service	This is a commercial for AT&T WorldNet Service, from the 2000s. This internet service is used for accessing online communication and browsing.
2000	Technology, Communication & Electronics	tv_com_2000_54	Verizon Free Up	This is a commercial for Verizon FreeUp, from 2003. This prepaid wireless service is used for mobile communication and text messaging.
2000	Technology, Communication & Electronics	tv_com_2000_55	Sprint PCS Family Plan	This is a commercial for Sprint PCS, from 2005. This mobile service is used for providing family phone plans and mobile calling.
2000	Technology, Communication & Electronics	tv_com_2000_56	AT&T and Cingular Allover Network	This is a commercial for AT&T and Cingular Allover Network, from 2005. This mobile network service is used for providing wireless coverage.
2000	Technology, Communication & Electronics	tv_com_2000_57	AOL 6.0	This is a commercial for AOL 6.0, from 2000. This internet software is used for accessing online services.
2000	Technology, Communication & Electronics	tv_com_2000_58	Telocity High Velocity Internet	This is a commercial for Telocity High Velocity Internet, from 2000. This internet service is used for providing high-speed home internet access..
2000	Technology, Communication & Electronics	tv_com_2000_59	Computer Renaissance	This is a commercial for Computer Renaissance, from 2000. This retail service is used for selling and servicing used computers.
2000	Technology, Communication & Electronics	tv_com_2000_60	Palm Handheld PDA (CompUSA)	This is a commercial for Palm Handheld PDA, from 2001. This electronic device is used for personal organization and digital tasks.
2000	Household, Cleaning & Home Care	tv_com_2000_61	Sherwin Williams Paints	This is a commercial for Sherwin-Williams Paints, from 2000. This product is used for painting and coating surfaces.
2000	Household, Cleaning & Home Care	tv_com_2000_62	Electrasol 3 in 1 Tabs	This is a commercial for Electrasol 3-in-1 dishwasher tabs, from 2005. This cleaning product is used for washing dishes in a dishwasher.
2000	Household, Cleaning & Home Care	tv_com_2000_63	Mr.Clean Magic Reach	This is a commercial for Mr. Clean Magic Reach, from 2005. This cleaning tool is used for scrubbing household surfaces.
2000	Household, Cleaning & Home Care	tv_com_2000_64	Resolve Dual Power	This is a commercial for Resolve Dual Power Carpet Cleaner, from 2005. This cleaning product is used for removing stains from carpets and upholstery.
2000	Household, Cleaning & Home Care	tv_com_2000_65	Tide Clean Breeze	This is a commercial for Tide Clean Breeze, from 2002. This laundry detergent is used for washing clothes.
2000	Household, Cleaning & Home Care	tv_com_2000_66	Easy-Off Bam Cleaner	This is a commercial for Easy-Off BAM Cleaner, from 2005. This cleaning product is used for removing tough dirt and grease from household surfaces.
2000	Household, Cleaning & Home Care	tv_com_2000_67	Clorox Disinfecting Wipes	This is a commercial for Clorox Disinfecting Wipes, from 2012. This cleaning product is used for disinfecting household surfaces.
2000	Household, Cleaning & Home Care	tv_com_2000_68	Swiffer Wet	This is a commercial for Swiffer Wet, from 2002. These wet cleaning pads are used with a mop for cleaning floors.
2000	Household, Cleaning & Home Care	tv_com_2000_69	Dawn Power Dissolver	This is a commercial for Dawn Power Dissolver, from 2003. This dish cleaning spray is used for breaking down tough burnt-on grease.
2000	Household, Cleaning & Home Care	tv_com_2000_70	Wisk Detergent	This is a commercial for Wisk Detergent, from 2001. This laundry product is used for washing clothes and removing stains.
2000	Household, Cleaning & Home Care	tv_com_2000_72	Clorox Ultra Bleach	This is a commercial for Clorox Ultra Bleach, from 2000. This cleaning product is used for whitening and disinfecting laundry and surfaces.
2000	Household, Cleaning & Home Care	tv_com_2000_74	Woolite Oxy Deep	This is a commercial for Woolite Oxy Deep, from 2005. This cleaning product is used for removing stains from carpets and upholstery.
2000	Household, Cleaning & Home Care	tv_com_2000_75	Pine Sol Cleaner	This is a commercial for Pine-Sol Cleaner versus Mr. Clean, from 2000. This cleaning product is used for cleaning and disinfecting household surfaces.  
2000	Household, Cleaning & Home Care	tv_com_2000_76	Tide with Bleach Alternative	This is a commercial for Tide with Bleach Alternative, from 2000. This laundry detergent is used for washing clothes and helping remove stains while protecting colors.
2000	Household, Cleaning & Home Care	tv_com_2000_77	Wizard Crystal Air Freshener	This is a commercial for Wizard Crystal Air Freshener, from 2002. This product is used for freshening indoor air.
2000	Household, Cleaning & Home Care	tv_com_2000_79	Mr. Clean Lemon Fresh	This is a commercial for Mr. Clean Lemon Fresh, from 2000. This cleaning product is used for cleaning household surfaces.
2000	Household, Cleaning & Home Care	tv_com_2000_80	Windex Birds	This is a commercial for Windex Birds, from 2000. This glass cleaner is used for cleaning windows and glass surfaces.
2000	Health, Beauty & Personal Care	tv_com_2000_81	Viagra Confidence Man	This is a commercial for Viagra Confidence Man, from 2002. This medication is used for treating erectile dysfunction.
2000	Health, Beauty & Personal Care	tv_com_2000_82	Kleenex Moist Cloths	This is a commercial for Kleenex Moist Cloths, from 2005. This tissue product is used for soft cleaning and wiping sensitive skin.
2000	Health, Beauty & Personal Care	tv_com_2000_84	Dial Complete	This is a commercial for Dial Complete, from 2005. This personal care product is used for washing hands This personal care product is used for washing and sanitizing hands.
2000	Health, Beauty & Personal Care	tv_com_2000_85	Playtex Tampons Gentle Glide	This is a commercial for Playtex Tampons Gentle Glide, from 2000. This personal care product is used for menstrual hygiene.
2000	Health, Beauty & Personal Care	tv_com_2000_86	Listerine PocketPaks	This is a commercial for Listerine PocketPaks, from 2005. This oral care product is used for freshening breath.
2000	Health, Beauty & Personal Care	tv_com_2000_87	Jergens Natural Glow	This is a commercial for Jergens Natural Glow, from 2005. This skincare product is used for moisturizing skin and gradual tanning.
2000	Health, Beauty & Personal Care	tv_com_2000_88	Nivea Reshaping Treatment	This is a commercial for Nivea Reshaping Treatment, from 2005. This skincare product is used for firming and improving skin appearance.
2000	Health, Beauty & Personal Care	tv_com_2000_89	Huggies Supreme Baby Wipes	This is a commercial for Huggies Supreme Baby Wipes, from 2005. This personal care product is used for cleaning babies’ skin.
2000	Health, Beauty & Personal Care	tv_com_2000_90	Schick Quattro for Women	This is a commercial for Schick Quattro for Women, from 2005. This razor product is used for shaving body hair.
2000	Health, Beauty & Personal Care	tv_com_2000_91	Alka-Seltzer Plus Cold	This is a commercial for Alka-Seltzer Plus Cold, from 2007. This medication is used for relieving cold symptoms.
2000	Health, Beauty & Personal Care	tv_com_2000_92	Oral B Vitality	This is a commercial for Oral-B Vitality Electric Toothbrush, from 2007. This dental device is used for brushing teeth.
2000	Health, Beauty & Personal Care	tv_com_2000_93	Cottonelle Toilet Paper Aloe & E	This is a commercial for Cottonelle Toilet Paper Aloe & E, from 2001. This paper product is used for personal hygiene.
2000	Health, Beauty & Personal Care	tv_com_2000_94	Bioré Pore Strips	This is a commercial for Biore Pore Strips, from 2004. This skincare product is used for removing blackheads.
2000	Health, Beauty & Personal Care	tv_com_2000_95	Dove Real Beauty Evolution	This is a commercial for Dove Real Beauty Evolution, from 2004. This advertising campaign is used for promoting beauty standards.
2000	Health, Beauty & Personal Care	tv_com_2000_96	L'Oreal ReFinish	This is a commercial for L’Oréal ReFinish, from 2005. This skincare product is used for exfoliating and resurfacing facial skin.
2000	Health, Beauty & Personal Care	tv_com_2000_97	TAG Body Spray	This is a commercial for TAG Body Spray Deodorant, from 2005. This men's fragrance product is used for scenting the body.
2000	Health, Beauty & Personal Care	tv_com_2000_98	Gillette Venus Disposable Razor	This is a commercial for Gillette Venus Disposable Razor, from 2005. This women's grooming product is used for shaving body hair.
2000	Health, Beauty & Personal Care	tv_com_2000_99	Garnier Fructis Anti-Dandruff	This is a commercial for Garnier Fructis Anti-Dandruff Shampoo, from 2005. This hair care product is used for eliminating flakes and washing hair.
2000	Health, Beauty & Personal Care	tv_com_2000_100	Advil Liqui-Gels	This is a commercial for Advil Liqui-Gels, from 2005. This pain relief medication is used for alleviating headaches and body aches
2000	Personal, Public Transport & Travel	tv_com_2000_101	Kia Spectra	This is a commercial for Kia Spectra, from 2003. This car is used for personal transportation.
2000	Personal, Public Transport & Travel	tv_com_2000_102	Hyundai Santa Fe	This is a commercial for Hyundai Santa Fe, from 2009. This crossover SUV is used for family transportation and travel.
2000	Personal, Public Transport & Travel	tv_com_2000_103	Jaguar X-Type	This is a commercial for Jaguar X-Type, from 2005. This luxury car is used for personal transportation.
2000	Personal, Public Transport & Travel	tv_com_2000_105	Dodge Ram 1500 Truck	This is a commercial for Dodge Ram 1500 Truck, from 2005. This pickup truck is used for hauling, towing, and daily driving.
2000	Personal, Public Transport & Travel	tv_com_2000_106	Ford Focus	This is a commercial for Ford Focus, from 2003. This car is used for personal transportation.
2000	Transport (Personal & Public), Travel & Energy	tv_com_2000_107	Royal Caribbean Cruise	This is a commercial for Royal Caribbean Cruise, from 2004. This travel service is used for vacation cruises.
2000	Personal, Public Transport & Travel	tv_com_2000_108	Pontiac Vibe	This is a commercial for Pontiac Vibe, from 2002. This car is used for personal transportation.
2000	Personal, Public Transport & Travel	tv_com_2000_109	Honda Pilot	This is a commercial for Honda Pilot, from 2002. This mid-size SUV is used for personal and family transportation.
2000	Personal, Public Transport & Travel	tv_com_2000_112	Volvo Cross Country Turtle	This is a commercial for Volvo Cross Country, from 2000. This all-wheel-drive wagon is used for personal and family travel.
2000	Personal, Public Transport & Travel	tv_com_2000_113	BMW X3	This is a commercial for BMW X3, from 2004. This luxury compact SUV is used for personal transportation.
2000	Personal, Public Transport & Travel	tv_com_2000_115	American Airlines	This is a commercial for American Airlines, from 2007. This airline service is used for air travel.
2000	Personal, Public Transport & Travel	tv_com_2000_116	Mercedes C Class	This is a commercial for Mercedes-Benz C-Class, from 2001. This luxury car is used for personal transportation.
2000	Personal, Public Transport & Travel	tv_com_2000_118	Mitsubishi Lancer	This is a commercial for Mitsubishi Lancer, from 2002. This car is used for personal transportation.
2000	Personal, Public Transport & Travel	tv_com_2000_119	Honda Gold Wing 1800 Motorcycle	This is a commercial for Honda Gold Wing 1800, from 2002. This touring motorcycle is used for long-distance travel.
2000	Personal, Public Transport & Travel	tv_com_2000_120	Mobil High Endurance Oil	This is a commercial for Mobil High Endurance Oil, from 2005. This automotive product is used for lubricating engines.
2010	Food, Beverages & Nutrition	tv_com_2010_2	Dove Chocolate	This is a commercial for Dove Chocolate, from 2013. This confectionery product is used for eating as a sweet treat.
2010	Food, Beverages & Nutrition	tv_com_2010_3	Sodastream Soda Maker	This is a commercial for SodaStream Soda Maker, from 2014. This beverage appliance is used for making carbonated drinks at home.
2010	Food, Beverages & Nutrition	tv_com_2010_4	Bud Light	This is a commercial for Bud Light, from 2011. This alcoholic beverage is used for social drinking and refreshment.
2010	Retail (Fashion & Consumer Goods) & Services	tv_com_2010_5	Visa Sochi Olympics Games	This is a commercial for Visa, from 2014. This payment service is used for making purchases.
2010	Household, Cleaning & Home Care	tv_com_2010_6	Febreze Air	This is a commercial for Febreze Air, from 2019. This air freshener product is used for reducing odors and freshening indoor air.
2010	Health, Beauty & Personal Care	tv_com_2010_8	Kerydin Toe Tucker	This is a commercial for Kerydin, from 2015. This medication is used for treating toenail fungal infections.
2010	Technology, Communication & Electronics	tv_com_2010_9	Xerox	This is a commercial for Xerox, from 2012. This business service is used for managing company workflows and business processes.
2010	Technology, Communication & Electronics	tv_com_2010_10	Logitech Streaming Media Player	This is a commercial for Logitech Streaming Media Player, from 2010. This electronic device is used for streaming digital media to a television. This digital entertainment device is used for streaming online video and television content 
2010	Technology, Communication & Electronics	tv_com_2010_11	Toshiba Laptop	This is a commercial for a Toshiba Laptop, from 2010. This computer is used for personal and professional computing.
2010	Personal, Public Transport & Travel & Energy	tv_com_2010_13	Southwest Airlines	This is a commercial for Southwest Airlines, from 2010. This airline service is used for air travel.
2010	Technology, Communication & Electronics	tv_com_2010_14	Intel Core Processor 	This is a commercial for Intel Core Processor, from 2010. This computer hardware product is used for processing data and running computer applications.
2010	Technology, Communication & Electronics	tv_com_2010_15	Dyson Air Multiplier	This is a commercial for Dyson Air Multiplier, from 2010. This bladeless fan product is used for cooling indoor spaces.
2010	Personal, Public Transport & Travel	tv_com_2010_16	Ford and Lincoln Mercury Service	This is a commercial for Ford and Lincoln Mercury Service, from 2010. This automotive service is used for maintenance and tire replacement.
2010	Personal, Public Transport & Travel	tv_com_2010_17	Kia Soul	This is a commercial for Kia Soul, from 2010. This crossover vehicle is used for personal transportation.
2010	Technology, Communication & Electronics	tv_com_2010_18	Apple iPhone 4	This is a commercial for iPhone 4, from 2010. This smartphone is used for communication and mobile applications.
2010	Food, Beverages & Nutrition	tv_com_2010_19	Vitaminwater	This is a commercial for Vitaminwater, from 2010. This beverage is used for hydration and nutrient intake.
2010	Technology, Communication & Electronics	tv_com_2010_20	Sony PlayStation Portable (PSP)	This is a commercial for Sony PlayStation Portable (PSP), from 2010. This handheld gaming console is used for playing video games on the go.
2010	Technology, Communication & Electronics	tv_com_2010_22	AT&T	This is a commercial for AT&T, from 2010. This telecommunications service is used for mobile communication and internet access.
2010	Personal, Public Transport & Travel	tv_com_2010_23	Hyundai Car	This is a commercial for Hyundai, from 2010. This automotive brand is used for personal transportation.
2010	Personal, Public Transport & Travel	tv_com_2010_24	Toyota Prius	This is a commercial for Toyota Prius, from 2017. This hybrid car is used for personal transportation.
2010	Technology, Communication & Electronics	tv_com_2010_25	Verizon Unlimited Wireless	This is a commercial for Verizon Unlimited Wireless, from 2017. This wireless service is used for mobile communication and data access.
2010	Personal, Public Transport & Travel	tv_com_2010_26	Chevrolet	This is a commercial for Chevrolet, from 2017. This automotive brand is used for providing personal transportation vehicles.
2010	Personal, Public Transport & Travel	tv_com_2010_27	New Honda Accord	This is a commercial for New Honda Accord, from 2017. This car is used for personal transportation.
